	season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad
773	8	Flo	8	9	3.25	0	0.0	0	0.13	0	0.25	0
774	8	Flo	9	9	2.89	0	0.0	0	0.11	0	0.22	0
775	8	Flo	10	9	2.6	0	0.0	0	0.1	0	0.2	0
776	8	James	1	7	2.0	2	0.0	0	0.0	0	0.0	0
777	8	James	2	7	2.5	3	0.0	0	0.0	0	0.0	0
778	8	James	3	7	4.67	9	0.0	0	0.0	0	0.0	0
779	8	James	4	7	4.0	2	0.0	0	0.0	0	0.25	1
780	8	James	5	7	4.6	7	0.0	0	0.0	0	0.4	1
781	8	James	6	7	3.83	0	0.0	0	0.0	0	0.33	0
782	8	James	7	7	3.29	0	0.0	0	0.0	0	0.29	0
783	8	James	8	7	2.88	0	0.0	0	0.0	0	0.25	0
784	8	James	9	7	2.56	0	0.0	0	0.0	0	0.22	0
785	8	James	10	7	2.3	0	0.0	0	0.0	0	0.2	0
786	8	Julia	1	6	3.0	3	0.0	0	0.0	0	0.0	0
787	8	Julia	2	6	3.5	4	0.0	0	0.0	0	0.0	0
788	8	Julia	3	6	3.0	2	0.33	1	0.33	1	0.0	0
789	8	Julia	4	6	4.5	9	0.25	0	0.25	0	0.0	0
790	8	Julia	5	6	4.2	3	0.2	0	0.2	0	0.2	1
791	8	Julia	6	6	4.67	7	0.17	0	0.17	0	0.33	1
792	8	Julia	7	6	4.0	0	0.14	0	0.14	0	0.29	0
793	8	Julia	8	6	3.5	0	0.13	0	0.13	0	0.25	0
794	8	Julia	9	6	3.11	0	0.11	0	0.11	0	0.22	0
795	8	Julia	10	6	2.8	0	0.1	0	0.1	0	0.2	0
796	8	Kate	1	2	1.0	1	0.0	0	0.0	0	0.0	0
797	8	Kate	2	2	4.5	8	0.0	0	0.0	0	0.5	1
798	8	Kate	3	2	6.33	10	0.0	0	0.0	0	0.33	0
799	8	Kate	4	2	6.25	6	0.25	1	0.25	1	0.25	0
800	8	Kate	5	2	6.6	8	0.2	0	0.2	0	0.2	0
801	8	Kate	6	2	6.33	5	0.17	0	0.17	0	0.17	0
802	8	Kate	7	2	6.29	6	0.14	0	0.14	0	0.29	1
803	8	Kate	8	2	5.75	2	0.13	0	0.13	0	0.38	1
804	8	Kate	9	2	5.56	4	0.11	0	0.22	1	0.33	0
805	8	Kate	10	2	5.3	3	0.1	0	0.2	0	0.3	0
806	8	Liam	1	4	8.0	8	0.0	0	0.0	0	0.0	0
807	8	Liam	2	4	7.5	7	0.0	0	0.0	0	0.0	0
808	8	Liam	3	4	6.67	5	0.0	0	0.0	0	0.33	1
809	8	Liam	4	4	5.75	3	0.0	0	0.25	1	0.25	0
810	8	Liam	5	4	5.0	2	0.0	0	0.2	0	0.4	1
811	8	Liam	6	4	4.83	4	0.17	1	0.33	1	0.33	0
812	8	Liam	7	4	4.43	2	0.14	0	0.43	1	0.29	0
813	8	Liam	8	4	4.5	5	0.13	0	0.38	0	0.38	1
814	8	Liam	9	4	4.0	0	0.11	0	0.33	0	0.33	0
815	8	Liam	10	4	3.6	0	0.1	0	0.3	0	0.3	0
816	8	Peter	1	11	10.0	10	0.0	0	0.0	0	1.0	1
817	8	Peter	2	11	5.0	0	0.0	0	0.0	0	0.5	0
818	8	Peter	3	11	3.33	0	0.0	0	0.0	0	0.33	0
819	8	Peter	4	11	2.5	0	0.0	0	0.0	0	0.25	0
820	8	Peter	5	11	2.0	0	0.0	0	0.0	0	0.2	0
821	8	Peter	6	11	1.67	0	0.0	0	0.0	0	0.17	0
822	8	Peter	7	11	1.43	0	0.0	0	0.0	0	0.14	0
823	8	Peter	8	11	1.25	0	0.0	0	0.0	0	0.13	0
824	8	Peter	9	11	1.11	0	0.0	0	0.0	0	0.11	0
825	8	Peter	10	11	1.0	0	0.0	0	0.0	0	0.1	0
826	8	Sophie	1	1	5.0	5	0.0	0	1.0	1	0.0	0
827	8	Sophie	2	1	3.5	2	0.0	0	1.0	1	0.0	0
828	8	Sophie	3	1	4.33	6	0.0	0	0.67	0	0.0	0
829	8	Sophie	4	1	4.25	4	0.0	0	0.5	0	0.0	0
830	8	Sophie	5	1	3.6	1	0.2	1	0.6	1	0.0	0
831	8	Sophie	6	1	3.33	2	0.17	0	0.67	1	0.0	0
832	8	Sophie	7	1	3.29	3	0.14	0	0.71	1	0.0	0
833	8	Sophie	8	1	3.38	4	0.13	0	0.63	0	0.0	0
834	8	Sophie	9	1	3.11	1	0.22	1	0.67	1	0.0	0
835	8	Sophie	10	1	3.0	2	0.2	0	0.6	0	0.0	0
836	8	Stacey	1	3	11.0	11	0.0	0	0.0	0	1.0	1
837	8	Stacey	2	3	10.0	9	0.0	0	0.0	0	1.0	1
838	8	Stacey	3	3	7.0	1	0.0	0	0.0	0	0.67	0
839	8	Stacey	4	3	5.5	1	0.0	0	0.0	0	0.5	0
840	8	Stacey	5	3	5.2	4	0.0	0	0.2	1	0.4	0
841	8	Stacey	6	3	5.33	6	0.0	0	0.17	0	0.5	1
842	8	Stacey	7	3	5.14	4	0.0	0	0.14	0	0.57	1
843	8	Stacey	8	3	4.88	3	0.13	1	0.25	1	0.5	0
844	8	Stacey	9	3	4.56	2	0.11	0	0.22	0	0.56	1
845	8	Stacey	10	3	4.1	0	0.1	0	0.2	0	0.5	0
846	8	Steven	1	2	6.0	6	1.0	1	1.0	1	0.0	0
847	8	Steven	2	2	6.0	6	1.0	1	1.0	1	0.0	0
848	8	Steven	3	2	5.0	3	0.67	0	1.0	1	0.0	0
849	8	Steven	4	2	5.5	7	0.5	0	0.75	0	0.0	0
850	8	Steven	5	2	5.4	5	0.4	0	0.6	0	0.0	0
851	8	Steven	6	2	5.0	3	0.33	0	0.5	0	0.0	0
852	8	Steven	7	2	4.43	1	0.43	1	0.57	1	0.0	0
853	8	Steven	8	2	4.0	1	0.38	0	0.63	1	0.0	0
854	8	Steven	9	2	3.89	3	0.33	0	0.56	0	0.11	1
855	8	Steven	10	2	3.6	1	0.3	0	0.5	0	0.1	0
856	8	Tom	1	8	7.0	7	0.0	0	0.0	0	0.0	0
857	8	Tom	2	8	6.0	5	0.0	0	0.5	1	0.0	0
858	8	Tom	3	8	5.33	4	0.0	0	0.33	0	0.0	0
859	8	Tom	4	8	5.25	5	0.0	0	0.25	0	0.25	1
860	8	Tom	5	8	4.2	0	0.0	0	0.2	0	0.2	0
861	8	Tom	6	8	3.5	0	0.0	0	0.17	0	0.17	0
862	8	Tom	7	8	3.0	0	0.0	0	0.14	0	0.14	0
863	8	Tom	8	8	2.63	0	0.0	0	0.13	0	0.13	0
864	8	Tom	9	8	2.33	0	0.0	0	0.11	0	0.11	0
865	8	Tom	10	8	2.1	0	0.0	0	0.1	0	0.1	0
866	8	Yan	1	5	4.0	4	0.0	0	0.0	0	0.0	0
867	8	Yan	2	5	2.5	1	0.0	0	0.0	0	0.0	0
868	8	Yan	3	5	4.33	8	0.0	0	0.0	0	0.0	0
869	8	Yan	4	5	5.25	8	0.0	0	0.0	0	0.0	0
870	8	Yan	5	5	5.4	6	0.0	0	0.0	0	0.0	0
871	8	Yan	6	5	4.67	1	0.0	0	0.17	1	0.0	0
872	8	Yan	7	5	4.71	5	0.0	0	0.14	0	0.14	1
873	8	Yan	8	5	4.13	0	0.0	0	0.13	0	0.13	0
874	8	Yan	9	5	3.67	0	0.0	0	0.11	0	0.11	0
875	8	Yan	10	5	3.3	0	0.0	0	0.1	0	0.1	0
876	9	Antony	1	9	12.0	12	0.0	0	0.0	0	0.0	0
877	9	Antony	2	9	10.5	9	0.0	0	0.0	0	0.0	0
878	9	Antony	3	9	9.67	8	0.0	0	0.0	0	0.33	1
879	9	Antony	4	9	7.25	0	0.0	0	0.0	0	0.25	0
880	9	Antony	5	9	5.8	0	0.0	0	0.0	0	0.2	0
881	9	Antony	6	9	4.83	0	0.0	0	0.0	0	0.17	0
882	9	Antony	7	9	4.14	0	0.0	0	0.0	0	0.14	0
883	9	Antony	8	9	3.63	0	0.0	0	0.0	0	0.13	0
884	9	Antony	9	9	3.22	0	0.0	0	0.0	0	0.11	0
885	9	Antony	10	9	2.9	0	0.0	0	0.0	0	0.1	0
886	9	Briony	1	3	2.0	2	0.0	0	1.0	1	0.0	0
887	9	Briony	2	3	3.5	5	0.0	0	0.5	0	0.5	1
888	9	Briony	3	3	5.33	9	0.0	0	0.33	0	0.67	1
889	9	Briony	4	3	5.25	5	0.0	0	0.25	0	0.75	1
890	9	Briony	5	3	5.4	6	0.0	0	0.2	0	0.8	1
891	9	Briony	6	3	4.67	1	0.17	1	0.33	1	0.67	0
892	9	Briony	7	3	4.71	5	0.14	0	0.29	0	0.57	0
893	9	Briony	8	3	4.25	1	0.13	0	0.38	1	0.5	0
894	9	Briony	9	3	4.11	3	0.11	0	0.33	0	0.56	1
895	9	Briony	10	3	3.7	0	0.1	0	0.3	0	0.5	0
896	9	Dan	1	6	4.0	4	0.0	0	0.0	0	0.0	0
897	9	Dan	2	6	3.5	3	0.0	0	0.5	1	0.0	0
898	9	Dan	3	6	4.33	6	0.0	0	0.67	1	0.0	0
899	9	Dan	4	6	3.5	1	0.25	1	0.75	1	0.0	0
900	9	Dan	5	6	3.2	2	0.2	0	0.6	0	0.0	0
901	9	Dan	6	6	3.67	6	0.17	0	0.5	0	0.17	1
902	9	Dan	7	6	3.14	0	0.14	0	0.43	0	0.14	0
903	9	Dan	8	6	2.75	0	0.13	0	0.38	0	0.13	0
904	9	Dan	9	6	2.44	0	0.11	0	0.33	0	0.11	0
905	9	Dan	10	6	2.2	0	0.1	0	0.3	0	0.1	0
906	9	Imelda	1	11	11.0	11	0.0	0	0.0	0	1.0	1
907	9	Imelda	2	11	5.5	0	0.0	0	0.0	0	0.5	0
908	9	Imelda	3	11	3.67	0	0.0	0	0.0	0	0.33	0
909	9	Imelda	4	11	2.75	0	0.0	0	0.0	0	0.25	0
910	9	Imelda	5	11	2.2	0	0.0	0	0.0	0	0.2	0
911	9	Imelda	6	11	1.83	0	0.0	0	0.0	0	0.17	0
912	9	Imelda	7	11	1.57	0	0.0	0	0.0	0	0.14	0
913	9	Imelda	8	11	1.38	0	0.0	0	0.0	0	0.13	0
914	9	Imelda	9	11	1.22	0	0.0	0	0.0	0	0.11	0
915	9	Imelda	10	11	1.1	0	0.0	0	0.0	0	0.1	0
916	9	Jon	1	5	5.0	5	0.0	0	0.0	0	0.0	0
917	9	Jon	2	5	3.0	1	0.0	0	0.5	1	0.0	0
918	9	Jon	3	5	2.67	2	0.0	0	0.33	0	0.0	0
919	9	Jon	4	5	2.75	3	0.0	0	0.5	1	0.0	0
920	9	Jon	5	5	3.6	7	0.0	0	0.4	0	0.2	1
921	9	Jon	6	5	3.33	2	0.0	0	0.33	0	0.17	0
922	9	Jon	7	5	3.43	4	0.0	0	0.29	0	0.29	1
923	9	Jon	8	5	3.0	0	0.0	0	0.25	0	0.25	0
924	9	Jon	9	5	2.67	0	0.0	0	0.22	0	0.22	0
925	9	Jon	10	5	2.4	0	0.0	0	0.2	0	0.2	0
926	9	Karen	1	7	6.0	6	0.0	0	0.0	0	0.0	0
927	9	Karen	2	7	8.5	11	0.0	0	0.0	0	0.0	0
928	9	Karen	3	7	7.33	5	0.0	0	0.0	0	0.0	0
929	9	Karen	4	7	7.25	7	0.0	0	0.0	0	0.25	1
930	9	Karen	5	7	7.6	9	0.0	0	0.0	0	0.4	1
931	9	Karen	6	7	6.33	0	0.0	0	0.0	0	0.33	0
932	9	Karen	7	7	5.43	0	0.0	0	0.0	0	0.29	0
933	9	Karen	8	7	4.75	0	0.0	0	0.0	0	0.25	0
934	9	Karen	9	7	4.22	0	0.0	0	0.0	0	0.22	0
935	9	Karen	10	7	3.8	0	0.0	0	0.0	0	0.2	0
936	9	Kim-Joy	1	2	10.0	10	0.0	0	0.0	0	0.0	0
937	9	Kim-Joy	2	2	7.0	4	0.0	0	0.0	0	0.0	0
938	9	Kim-Joy	3	2	8.0	10	0.0	0	0.0	0	0.0	0
939	9	Kim-Joy	4	2	7.5	6	0.0	0	0.0	0	0.0	0
940	9	Kim-Joy	5	2	6.8	4	0.2	1	0.2	1	0.0	0
941	9	Kim-Joy	6	2	6.5	5	0.17	0	0.17	0	0.0	0
942	9	Kim-Joy	7	2	6.43	6	0.29	1	0.29	1	0.0	0
943	9	Kim-Joy	8	2	5.88	2	0.25	0	0.25	0	0.13	1
944	9	Kim-Joy	9	2	5.44	2	0.22	0	0.33	1	0.11	0
945	9	Kim-Joy	10	2	5.0	1	0.2	0	0.3	0	0.1	0
946	9	Luke	1	10	8.0	8	0.0	0	0.0	0	0.0	0
947	9	Luke	2	10	7.5	7	0.0	0	0.0	0	0.5	1
948	9	Luke	3	10	5.0	0	0.0	0	0.0	0	0.33	0
949	9	Luke	4	10	3.75	0	0.0	0	0.0	0	0.25	0
950	9	Luke	5	10	3.0	0	0.0	0	0.0	0	0.2	0
951	9	Luke	6	10	2.5	0	0.0	0	0.0	0	0.17	0
952	9	Luke	7	10	2.14	0	0.0	0	0.0	0	0.14	0
953	9	Luke	8	10	1.88	0	0.0	0	0.0	0	0.13	0
954	9	Luke	9	10	1.67	0	0.0	0	0.0	0	0.11	0
955	9	Luke	10	10	1.5	0	0.0	0	0.0	0	0.1	0
956	9	Manon	1	4	3.0	3	1.0	1	1.0	1	0.0	0
957	9	Manon	2	4	4.5	6	0.5	0	0.5	0	0.0	0
958	9	Manon	3	4	4.0	3	0.33	0	0.33	0	0.0	0
959	9	Manon	4	4	5.0	8	0.25	0	0.25	0	0.0	0
960	9	Manon	5	4	5.0	5	0.2	0	0.2	0	0.0	0
961	9	Manon	6	4	4.83	4	0.17	0	0.17	0	0.17	1
962	9	Manon	7	4	4.43	2	0.14	0	0.14	0	0.14	0
963	9	Manon	8	4	4.38	4	0.13	0	0.13	0	0.25	1
964	9	Manon	9	4	3.89	0	0.11	0	0.11	0	0.22	0
965	9	Manon	10	4	3.5	0	0.1	0	0.1	0	0.2	0
966	9	Rahul	1	1	7.0	7	0.0	0	0.0	0	0.0	0
967	9	Rahul	2	1	4.5	2	0.5	1	0.5	1	0.0	0
968	9	Rahul	3	1	4.33	4	0.67	1	0.67	1	0.0	0
969	9	Rahul	4	1	4.25	4	0.5	0	0.75	1	0.0	0
970	9	Rahul	5	1	4.0	3	0.4	0	0.8	1	0.0	0
971	9	Rahul	6	1	3.83	3	0.33	0	0.83	1	0.0	0
972	9	Rahul	7	1	3.43	1	0.29	0	0.86	1	0.0	0
973	9	Rahul	8	1	3.63	5	0.25	0	0.75	0	0.13	1
974	9	Rahul	9	1	3.67	4	0.22	0	0.67	0	0.22	1
975	9	Rahul	10	1	3.5	2	0.2	0	0.6	0	0.2	0
976	9	Ruby	1	2	1.0	1	0.0	0	0.0	0	1.0	1
977	9	Ruby	2	2	5.5	10	0.0	0	0.0	0	0.5	0
978	9	Ruby	3	2	6.0	7	0.0	0	0.0	0	0.33	0
979	9	Ruby	4	2	5.0	2	0.0	0	0.0	0	0.25	0
980	9	Ruby	5	2	4.2	1	0.0	0	0.0	0	0.2	0
981	9	Ruby	6	2	4.67	7	0.0	0	0.17	1	0.17	0
982	9	Ruby	7	2	4.43	3	0.0	0	0.14	0	0.29	1
983	9	Ruby	8	2	4.25	3	0.13	1	0.25	1	0.25	0
984	9	Ruby	9	2	3.89	1	0.22	1	0.33	1	0.22	0
985	9	Ruby	10	2	3.8	3	0.2	0	0.3	0	0.2	0
986	9	Terry	1	8	9.0	9	0.0	0	0.0	0	1.0	1
987	9	Terry	2	8	8.5	8	0.0	0	0.0	0	1.0	1
988	9	Terry	3	8	6.0	1	0.0	0	0.0	0	0.67	0
989	9	Terry	4	8	4.5	0	0.0	0	0.0	0	0.5	0
990	9	Terry	5	8	5.2	8	0.0	0	0.0	0	0.6	1
991	9	Terry	6	8	4.33	0	0.0	0	0.0	0	0.5	0
992	9	Terry	7	8	3.71	0	0.0	0	0.0	0	0.43	0
993	9	Terry	8	8	3.25	0	0.0	0	0.0	0	0.38	0
994	9	Terry	9	8	2.89	0	0.0	0	0.0	0	0.33	0
995	9	Terry	10	8	2.6	0	0.0	0	0.0	0	0.3	0
0	10	Alice	1	0	5.0	5	0.0	0	0.0	0	0.0	0
1	10	Alice	2	0	3.0	1	0.5	1	0.5	1	0.0	0
2	10	Alice	3	0	4.33	7	0.33	0	0.33	0	0.33	1
3	10	Alice	4	0	5.25	8	0.25	0	0.25	0	0.25	0
4	10	Alice	5	0	5.4	6	0.2	0	0.2	0	0.2	0
5	10	Alice	6	0	4.67	1	0.17	0	0.33	1	0.17	0
6	10	Alice	7	0	4.86	6	0.14	0	0.29	0	0.14	0
7	10	Alice	8	0	4.63	3	0.13	0	0.25	0	0.13	0
8	10	Alice	9	0	4.56	4	0.22	1	0.33	1	0.11	0
9	10	Alice	10	0	4.3	2	0.2	0	0.3	0	0.1	0
10	10	Amelia	1	10	4.0	4	0.0	0	0.0	0	0.0	0
11	10	Amelia	2	10	6.5	9	0.0	0	0.0	0	0.5	1
12	10	Amelia	3	10	8.0	11	0.0	0	0.0	0	0.67	1
13	10	Amelia	4	10	6.0	0	0.0	0	0.0	0	0.5	0
14	10	Amelia	5	10	4.8	0	0.0	0	0.0	0	0.4	0
15	10	Amelia	6	10	4.0	0	0.0	0	0.0	0	0.33	0
16	10	Amelia	7	10	3.43	0	0.0	0	0.0	0	0.29	0
17	10	Amelia	8	10	3.0	0	0.0	0	0.0	0	0.25	0
18	10	Amelia	9	10	2.67	0	0.0	0	0.0	0	0.22	0
19	10	Amelia	10	10	2.4	0	0.0	0	0.0	0	0.2	0
20	10	Dan	1	12	9.0	9	0.0	0	0.0	0	1.0	1
21	10	Dan	2	12	4.5	0	0.0	0	0.0	0	0.5	0
22	10	Dan	3	12	3.0	0	0.0	0	0.0	0	0.33	0
23	10	Dan	4	12	2.25	0	0.0	0	0.0	0	0.25	0
24	10	Dan	5	12	1.8	0	0.0	0	0.0	0	0.2	0
25	10	Dan	6	12	1.5	0	0.0	0	0.0	0	0.17	0
26	10	Dan	7	12	1.29	0	0.0	0	0.0	0	0.14	0
27	10	Dan	8	12	1.13	0	0.0	0	0.0	0	0.13	0
28	10	Dan	9	12	1.0	0	0.0	0	0.0	0	0.11	0
29	10	Dan	10	12	0.9	0	0.0	0	0.0	0	0.1	0
30	10	David	1	0	10.0	10	0.0	0	0.0	0	0.0	0
31	10	David	2	0	6.0	2	0.0	0	0.5	1	0.0	0
32	10	David	3	0	4.67	2	0.0	0	0.33	0	0.0	0
33	10	David	4	0	4.0	2	0.0	0	0.5	1	0.0	0
34	10	David	5	0	5.0	9	0.0	0	0.6	1	0.0	0
35	10	David	6	0	4.5	2	0.0	0	0.5	0	0.0	0
36	10	David	7	0	4.14	2	0.0	0	0.57	1	0.0	0
37	10	David	8	0	3.75	1	0.0	0	0.63	1	0.0	0
38	10	David	9	0	3.56	2	0.0	0	0.56	0	0.11	1
39	10	David	10	0	3.3	1	0.0	0	0.5	0	0.1	0
40	10	Helena	1	8	12.0	12	0.0	0	0.0	0	0.0	0
41	10	Helena	2	8	12.0	12	0.0	0	0.0	0	0.0	0
42	10	Helena	3	8	10.67	8	0.0	0	0.0	0	0.0	0
43	10	Helena	4	8	10.25	9	0.0	0	0.0	0	0.0	0
44	10	Helena	5	8	8.4	1	0.0	0	0.0	0	0.2	1
45	10	Helena	6	8	7.0	0	0.0	0	0.0	0	0.17	0
46	10	Helena	7	8	6.0	0	0.0	0	0.0	0	0.14	0
47	10	Helena	8	8	5.25	0	0.0	0	0.0	0	0.13	0
48	10	Helena	9	8	4.67	0	0.0	0	0.0	0	0.11	0
49	10	Helena	10	8	4.2	0	0.0	0	0.0	0	0.1	0
50	10	Henry	1	0	1.0	1	0.0	0	0.0	0	0.0	0
51	10	Henry	2	0	3.5	6	0.0	0	0.0	0	0.0	0
52	10	Henry	3	0	2.67	1	0.0	0	0.0	0	0.33	1
53	10	Henry	4	0	2.75	3	0.0	0	0.0	0	0.25	0
54	10	Henry	5	0	2.8	3	0.0	0	0.2	1	0.2	0
55	10	Henry	6	0	3.0	4	0.0	0	0.17	0	0.33	1
56	10	Henry	7	0	3.0	3	0.14	1	0.29	1	0.29	0
57	10	Henry	8	0	3.25	5	0.13	0	0.25	0	0.38	1
58	10	Henry	9	0	2.89	0	0.11	0	0.22	0	0.33	0
59	10	Henry	10	0	2.6	0	0.1	0	0.2	0	0.3	0
60	10	Jamie	1	11	13.0	13	0.0	0	0.0	0	1.0	1
61	10	Jamie	2	11	12.0	11	0.0	0	0.0	0	1.0	1
62	10	Jamie	3	11	8.0	0	0.0	0	0.0	0	0.67	0
63	10	Jamie	4	11	6.0	0	0.0	0	0.0	0	0.5	0
64	10	Jamie	5	11	4.8	0	0.0	0	0.0	0	0.4	0
65	10	Jamie	6	11	4.0	0	0.0	0	0.0	0	0.33	0
66	10	Jamie	7	11	3.43	0	0.0	0	0.0	0	0.29	0
67	10	Jamie	8	11	3.0	0	0.0	0	0.0	0	0.25	0
68	10	Jamie	9	11	2.67	0	0.0	0	0.0	0	0.22	0
69	10	Jamie	10	11	2.4	0	0.0	0	0.0	0	0.2	0
70	10	Michael	1	0	11.0	11	0.0	0	0.0	0	0.0	0
71	10	Michael	2	0	7.5	4	0.0	0	0.0	0	0.0	0
72	10	Michael	3	0	7.0	6	0.33	1	0.33	1	0.0	0
73	10	Michael	4	0	7.0	7	0.25	0	0.25	0	0.25	1
74	10	Michael	5	0	7.2	8	0.2	0	0.2	0	0.2	0
75	10	Michael	6	0	7.0	6	0.17	0	0.17	0	0.33	1
76	10	Michael	7	0	6.71	5	0.14	0	0.14	0	0.43	1
77	10	Michael	8	0	5.88	0	0.13	0	0.13	0	0.38	0
78	10	Michael	9	0	5.22	0	0.11	0	0.11	0	0.33	0
79	10	Michael	10	0	4.7	0	0.1	0	0.1	0	0.3	0
80	10	Michelle	1	8	6.0	6	1.0	1	1.0	1	0.0	0
81	10	Michelle	2	8	7.0	8	0.5	0	0.5	0	0.0	0
82	10	Michelle	3	8	6.33	5	0.33	0	0.33	0	0.0	0
83	10	Michelle	4	8	6.0	5	0.25	0	0.25	0	0.0	0
84	10	Michelle	5	8	6.2	7	0.2	0	0.2	0	0.2	1
85	10	Michelle	6	8	5.17	0	0.17	0	0.17	0	0.17	0
86	10	Michelle	7	8	4.43	0	0.14	0	0.14	0	0.14	0
87	10	Michelle	8	8	3.88	0	0.13	0	0.13	0	0.13	0
88	10	Michelle	9	8	3.44	0	0.11	0	0.11	0	0.11	0
89	10	Michelle	10	8	3.1	0	0.1	0	0.1	0	0.1	0
90	10	Phil	1	9	8.0	8	0.0	0	0.0	0	0.0	0
91	10	Phil	2	9	5.5	3	0.0	0	0.0	0	0.0	0
92	10	Phil	3	9	7.0	10	0.0	0	0.0	0	0.0	0
93	10	Phil	4	9	6.75	6	0.0	0	0.0	0	0.25	1
94	10	Phil	5	9	5.4	0	0.0	0	0.0	0	0.2	0
95	10	Phil	6	9	4.5	0	0.0	0	0.0	0	0.17	0
96	10	Phil	7	9	3.86	0	0.0	0	0.0	0	0.14	0
97	10	Phil	8	9	3.38	0	0.0	0	0.0	0	0.13	0
98	10	Phil	9	9	3.0	0	0.0	0	0.0	0	0.11	0
99	10	Phil	10	9	2.7	0	0.0	0	0.0	0	0.1	0
100	10	Priya	1	7	7.0	7	0.0	0	0.0	0	0.0	0
101	10	Priya	2	7	7.0	7	0.0	0	0.0	0	0.0	0
102	10	Priya	3	7	6.0	4	0.0	0	0.0	0	0.0	0
103	10	Priya	4	7	7.0	10	0.0	0	0.0	0	0.25	1
104	10	Priya	5	7	6.0	2	0.0	0	0.0	0	0.4	1
105	10	Priya	6	7	6.17	7	0.0	0	0.0	0	0.5	1
106	10	Priya	7	7	5.29	0	0.0	0	0.0	0	0.43	0
107	10	Priya	8	7	4.63	0	0.0	0	0.0	0	0.38	0
108	10	Priya	9	7	4.11	0	0.0	0	0.0	0	0.33	0
109	10	Priya	10	7	3.7	0	0.0	0	0.0	0	0.3	0
110	10	Rosie	1	0	2.0	2	0.0	0	0.0	0	0.0	0
111	10	Rosie	2	0	3.5	5	0.0	0	0.5	1	0.0	0
112	10	Rosie	3	0	5.33	9	0.0	0	0.33	0	0.0	0
113	10	Rosie	4	0	5.0	4	0.0	0	0.25	0	0.0	0
114	10	Rosie	5	0	5.0	5	0.0	0	0.2	0	0.2	1
115	10	Rosie	6	0	5.0	5	0.0	0	0.17	0	0.33	1
116	10	Rosie	7	0	4.43	1	0.0	0	0.14	0	0.43	1
117	10	Rosie	8	0	4.13	2	0.0	0	0.13	0	0.5	1
118	10	Rosie	9	0	3.78	1	0.0	0	0.11	0	0.56	1
119	10	Rosie	10	0	3.4	0	0.0	0	0.1	0	0.5	0
120	10	Steph	1	0	3.0	3	0.0	0	1.0	1	0.0	0
121	10	Steph	2	0	6.5	10	0.0	0	0.5	0	0.0	0
122	10	Steph	3	0	5.33	3	0.0	0	0.67	1	0.0	0
123	10	Steph	4	0	4.25	1	0.25	1	0.75	1	0.0	0
124	10	Steph	5	0	4.2	4	0.4	1	0.8	1	0.0	0
125	10	Steph	6	0	4.0	3	0.5	1	0.83	1	0.0	0
126	10	Steph	7	0	4.0	4	0.43	0	0.86	1	0.0	0
127	10	Steph	8	0	4.0	4	0.5	1	0.88	1	0.0	0
128	10	Steph	9	0	3.89	3	0.44	0	0.89	1	0.0	0
129	10	Steph	10	0	3.8	3	0.4	0	0.8	0	0.0	0
