season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad
1	Annetha	1	6	2.0	2	0.0	0	1.0	1	0.0	0
1	Annetha	2	6	4.5	7	0.0	0	0.5	0	0.5	1
1	Annetha	3	6	3.0	0	0.0	0	0.33	0	0.33	0
1	Annetha	4	6	2.25	0	0.0	0	0.25	0	0.25	0
1	Annetha	5	6	1.8	0	0.0	0	0.2	0	0.2	0
1	Annetha	6	6	1.5	0	0.0	0	0.17	0	0.17	0
1	David	1	4	3.0	3	0.0	0	0.0	0	1.0	1
1	David	2	4	5.5	8	0.0	0	0.0	0	1.0	1
1	David	3	4	5.0	4	0.0	0	0.0	0	1.0	1
1	David	4	4	5.0	5	0.0	0	0.0	0	1.0	1
1	David	5	4	4.0	0	0.0	0	0.0	0	0.8	0
1	David	6	4	3.33	0	0.0	0	0.0	0	0.67	0
1	Edd	1	1	1.0	1	0.0	0	0.0	0	0.0	0
1	Edd	2	1	3.5	6	0.0	0	0.5	1	0.0	0
1	Edd	3	1	2.67	1	0.0	0	0.67	1	0.0	0
1	Edd	4	1	2.75	3	0.0	0	0.5	0	0.25	1
1	Edd	5	1	2.6	2	0.0	0	0.6	1	0.2	0
1	Edd	6	1	2.17	0	0.0	0	0.5	0	0.17	0
1	Jasminder	1	3	0.0	0	0.0	0	0.0	0	0.0	0
1	Jasminder	2	3	1.0	2	0.0	0	0.0	0	0.0	0
1	Jasminder	3	3	0.67	0	0.0	0	0.0	0	0.33	1
1	Jasminder	4	3	1.0	2	0.0	0	0.25	1	0.25	0
1	Jasminder	5	3	1.6	4	0.0	0	0.2	0	0.4	1
1	Jasminder	6	3	1.33	0	0.0	0	0.17	0	0.33	0
1	Jonathan	1	5	9.0	9	0.0	0	0.0	0	0.0	0
1	Jonathan	2	5	5.0	1	0.0	0	0.5	1	0.0	0
1	Jonathan	3	5	5.33	6	0.0	0	0.33	0	0.33	1
1	Jonathan	4	5	4.0	0	0.0	0	0.25	0	0.25	0
1	Jonathan	5	5	3.2	0	0.0	0	0.2	0	0.2	0
1	Jonathan	6	5	2.67	0	0.0	0	0.17	0	0.17	0
1	Lea	1	8	10.0	10	0.0	0	0.0	0	1.0	1
1	Lea	2	8	5.0	0	0.0	0	0.0	0	0.5	0
1	Lea	3	8	3.33	0	0.0	0	0.0	0	0.33	0
1	Lea	4	8	2.5	0	0.0	0	0.0	0	0.25	0
1	Lea	5	8	2.0	0	0.0	0	0.0	0	0.2	0
1	Lea	6	8	1.67	0	0.0	0	0.0	0	0.17	0
1	Louise	1	7	0.0	0	0.0	0	0.0	0	1.0	1
1	Louise	2	7	2.0	4	0.0	0	0.0	0	1.0	1
1	Louise	3	7	1.33	0	0.0	0	0.0	0	0.67	0
1	Louise	4	7	1.0	0	0.0	0	0.0	0	0.5	0
1	Louise	5	7	0.8	0	0.0	0	0.0	0	0.4	0
1	Louise	6	7	0.67	0	0.0	0	0.0	0	0.33	0
1	Mark	1	9	0.0	0	0.0	0	0.0	0	1.0	1
1	Mark	2	9	0.0	0	0.0	0	0.0	0	0.5	0
1	Mark	3	9	0.0	0	0.0	0	0.0	0	0.33	0
1	Mark	4	9	0.0	0	0.0	0	0.0	0	0.25	0
1	Mark	5	9	0.0	0	0.0	0	0.0	0	0.2	0
1	Mark	6	9	0.0	0	0.0	0	0.0	0	0.17	0
1	Miranda	1	2	0.0	0	0.0	0	1.0	1	0.0	0
1	Miranda	2	2	1.5	3	0.0	0	1.0	1	0.0	0
1	Miranda	3	2	2.0	3	0.0	0	0.67	0	0.0	0
1	Miranda	4	2	1.75	1	0.0	0	0.75	1	0.0	0
1	Miranda	5	2	1.6	1	0.0	0	0.6	0	0.2	1
1	Miranda	6	2	1.33	0	0.0	0	0.5	0	0.17	0
1	Ruth	1	2	0.0	0	0.0	0	1.0	1	0.0	0
1	Ruth	2	2	2.5	5	0.0	0	0.5	0	0.0	0
1	Ruth	3	2	2.33	2	0.0	0	0.67	1	0.0	0
1	Ruth	4	2	2.75	4	0.0	0	0.75	1	0.0	0
1	Ruth	5	2	2.8	3	0.0	0	0.8	1	0.0	0
1	Ruth	6	2	2.33	0	0.0	0	0.67	0	0.0	0
2	Ben	1	7	2.0	2	0.0	0	0.0	0	0.0	0
2	Ben	2	7	1.5	1	0.0	0	0.0	0	0.0	0
2	Ben	3	7	2.0	3	0.0	0	0.0	0	0.0	0
2	Ben	4	7	2.75	5	0.0	0	0.0	0	0.0	0
2	Ben	5	7	2.2	0	0.0	0	0.0	0	0.0	0
2	Ben	6	7	1.83	0	0.0	0	0.0	0	0.0	0
2	Ben	7	7	1.57	0	0.0	0	0.0	0	0.0	0
2	Ben	8	7	1.38	0	0.0	0	0.0	0	0.0	0
2	Holly	1	2	1.0	1	1.0	1	1.0	1	0.0	0
2	Holly	2	2	2.5	4	0.5	0	0.5	0	0.0	0
2	Holly	3	2	3.67	6	0.33	0	0.33	0	0.0	0
2	Holly	4	2	3.5	3	0.5	1	0.5	1	0.0	0
2	Holly	5	2	3.6	4	0.4	0	0.4	0	0.0	0
2	Holly	6	2	3.5	3	0.33	0	0.33	0	0.17	1
2	Holly	7	2	3.14	1	0.29	0	0.43	1	0.14	0
2	Holly	8	2	3.0	2	0.25	0	0.38	0	0.13	0
2	Ian	1	8	10.0	10	0.0	0	0.0	0	0.0	0
2	Ian	2	8	6.0	2	0.0	0	0.5	1	0.0	0
2	Ian	3	8	7.33	10	0.0	0	0.33	0	0.0	0
2	Ian	4	8	5.5	0	0.0	0	0.25	0	0.0	0
2	Ian	5	8	4.4	0	0.0	0	0.2	0	0.0	0
2	Ian	6	8	3.67	0	0.0	0	0.17	0	0.0	0
2	Ian	7	8	3.14	0	0.0	0	0.14	0	0.0	0
2	Ian	8	8	2.75	0	0.0	0	0.13	0	0.0	0
2	Janet	1	3	8.0	8	0.0	0	0.0	0	0.0	0
2	Janet	2	3	8.0	8	0.0	0	0.0	0	0.0	0
2	Janet	3	3	8.0	8	0.0	0	0.0	0	0.33	1
2	Janet	4	3	7.0	4	0.0	0	0.0	0	0.25	0
2	Janet	5	3	5.8	1	0.2	1	0.2	1	0.2	0
2	Janet	6	3	5.67	5	0.17	0	0.33	1	0.17	0
2	Janet	7	3	5.43	4	0.14	0	0.29	0	0.14	0
2	Janet	8	3	4.75	0	0.13	0	0.25	0	0.13	0
2	Jason	1	5	6.0	6	0.0	0	0.0	0	0.0	0
2	Jason	2	5	4.5	3	0.5	1	0.5	1	0.0	0
2	Jason	3	5	5.33	7	0.33	0	0.33	0	0.0	0
2	Jason	4	5	4.25	1	0.5	1	0.5	1	0.0	0
2	Jason	5	5	4.8	7	0.4	0	0.4	0	0.0	0
2	Jason	6	5	4.0	0	0.33	0	0.33	0	0.0	0
2	Jason	7	5	3.43	0	0.29	0	0.29	0	0.0	0
2	Jason	8	5	3.0	0	0.25	0	0.25	0	0.0	0
2	Jo	1	1	11.0	11	0.0	0	1.0	1	0.0	0
2	Jo	2	1	5.5	0	0.0	0	0.5	0	0.5	1
2	Jo	3	1	3.67	0	0.0	0	0.33	0	0.33	0
2	Jo	4	1	2.75	0	0.0	0	0.25	0	0.25	0
2	Jo	5	1	2.2	0	0.0	0	0.2	0	0.2	0
2	Jo	6	1	2.0	1	0.17	1	0.33	1	0.17	0
2	Jo	7	1	1.71	0	0.14	0	0.43	1	0.14	0
2	Jo	8	1	1.5	0	0.13	0	0.38	0	0.13	0
2	Keith	1	11	12.0	12	0.0	0	0.0	0	0.0	0
2	Keith	2	11	6.0	0	0.0	0	0.0	0	0.0	0
2	Keith	3	11	4.0	0	0.0	0	0.0	0	0.0	0
2	Keith	4	11	3.0	0	0.0	0	0.0	0	0.0	0
2	Keith	5	11	2.4	0	0.0	0	0.0	0	0.0	0
2	Keith	6	11	2.0	0	0.0	0	0.0	0	0.0	0
2	Keith	7	11	1.71	0	0.0	0	0.0	0	0.0	0
2	Keith	8	11	1.5	0	0.0	0	0.0	0	0.0	0
2	Mary-Anne	1	2	4.0	4	0.0	0	0.0	0	0.0	0
2	Mary-Anne	2	2	6.5	9	0.0	0	0.0	0	0.0	0
2	Mary-Anne	3	2	6.0	5	0.0	0	0.33	1	0.0	0
2	Mary-Anne	4	2	5.0	2	0.0	0	0.5	1	0.0	0
2	Mary-Anne	5	2	4.4	2	0.0	0	0.6	1	0.0	0
2	Mary-Anne	6	2	4.33	4	0.0	0	0.67	1	0.0	0
2	Mary-Anne	7	2	4.0	2	0.0	0	0.57	0	0.14	1
2	Mary-Anne	8	2	3.88	3	0.0	0	0.5	0	0.13	0
2	Robert	1	6	3.0	3	0.0	0	0.0	0	1.0	1
2	Robert	2	6	4.0	5	0.0	0	0.0	0	1.0	1
2	Robert	3	6	4.0	4	0.0	0	0.0	0	1.0	1
2	Robert	4	6	4.75	7	0.0	0	0.0	0	0.75	0
2	Robert	5	6	4.4	3	0.0	0	0.0	0	0.6	0
2	Robert	6	6	3.67	0	0.0	0	0.0	0	0.5	0
2	Robert	7	6	3.14	0	0.0	0	0.0	0	0.43	0
2	Robert	8	6	2.75	0	0.0	0	0.0	0	0.38	0
2	Simon	1	10	9.0	9	0.0	0	0.0	0	1.0	1
2	Simon	2	10	10.0	11	0.0	0	0.0	0	0.5	0
2	Simon	3	10	6.67	0	0.0	0	0.0	0	0.33	0
2	Simon	4	10	5.0	0	0.0	0	0.0	0	0.25	0
2	Simon	5	10	4.0	0	0.0	0	0.0	0	0.2	0
2	Simon	6	10	3.33	0	0.0	0	0.0	0	0.17	0
2	Simon	7	10	2.86	0	0.0	0	0.0	0	0.14	0
2	Simon	8	10	2.5	0	0.0	0	0.0	0	0.13	0
2	Urvashi	1	9	7.0	7	0.0	0	0.0	0	0.0	0
2	Urvashi	2	9	7.0	7	0.0	0	0.0	0	0.0	0
2	Urvashi	3	9	7.67	9	0.0	0	0.0	0	0.0	0
2	Urvashi	4	9	5.75	0	0.0	0	0.0	0	0.0	0
2	Urvashi	5	9	4.6	0	0.0	0	0.0	0	0.0	0
2	Urvashi	6	9	3.83	0	0.0	0	0.0	0	0.0	0
2	Urvashi	7	9	3.29	0	0.0	0	0.0	0	0.0	0
2	Urvashi	8	9	2.88	0	0.0	0	0.0	0	0.0	0
2	Yasmin	1	4	5.0	5	0.0	0	0.0	0	0.0	0
2	Yasmin	2	4	5.5	6	0.0	0	0.0	0	0.0	0
2	Yasmin	3	4	4.33	2	0.33	1	0.33	1	0.0	0
2	Yasmin	4	4	4.75	6	0.25	0	0.25	0	0.25	1
2	Yasmin	5	4	4.8	5	0.2	0	0.2	0	0.4	1
2	Yasmin	6	4	4.33	2	0.17	0	0.17	0	0.33	0
2	Yasmin	7	4	3.71	0	0.14	0	0.14	0	0.29	0
2	Yasmin	8	4	3.25	0	0.13	0	0.13	0	0.25	0
3	Brendan	1	2	10.0	10	0.0	0	0.0	0	0.0	0
3	Brendan	2	2	7.0	4	0.0	0	0.5	1	0.0	0
3	Brendan	3	2	7.67	9	0.0	0	0.33	0	0.33	1
3	Brendan	4	2	6.0	1	0.25	1	0.5	1	0.25	0
3	Brendan	5	2	5.4	3	0.4	1	0.6	1	0.2	0
3	Brendan	6	2	4.5	0	0.5	1	0.67	1	0.17	0
3	Brendan	7	2	4.43	4	0.43	0	0.71	1	0.14	0
3	Brendan	8	2	4.13	2	0.38	0	0.63	0	0.13	0
3	Brendan	9	2	4.0	3	0.33	0	0.67	1	0.11	0
3	Brendan	10	2	3.8	2	0.3	0	0.6	0	0.1	0
3	Cathryn	1	4	5.0	5	0.0	0	1.0	1	0.0	0
3	Cathryn	2	4	6.5	8	0.0	0	0.5	0	0.0	0
3	Cathryn	3	4	5.33	3	0.0	0	0.33	0	0.0	0
3	Cathryn	4	4	4.75	3	0.0	0	0.25	0	0.0	0
3	Cathryn	5	4	4.0	1	0.0	0	0.2	0	0.0	0
3	Cathryn	6	4	3.33	0	0.0	0	0.17	0	0.0	0
3	Cathryn	7	4	3.57	5	0.0	0	0.14	0	0.14	1
3	Cathryn	8	4	3.75	5	0.0	0	0.13	0	0.25	1
3	Cathryn	9	4	3.33	0	0.0	0	0.11	0	0.22	0
3	Cathryn	10	4	3.0	0	0.0	0	0.1	0	0.2	0
3	Danny	1	3	7.0	7	0.0	0	0.0	0	0.0	0
3	Danny	2	3	3.5	0	0.0	0	0.0	0	0.0	0
3	Danny	3	3	3.0	2	0.0	0	0.0	0	0.0	0
3	Danny	4	3	2.75	2	0.0	0	0.25	1	0.0	0
3	Danny	5	3	3.6	7	0.0	0	0.2	0	0.2	1
3	Danny	6	3	3.33	2	0.0	0	0.33	1	0.17	0
3	Danny	7	3	3.14	2	0.14	1	0.43	1	0.14	0
3	Danny	8	3	3.25	4	0.13	0	0.38	0	0.25	1
3	Danny	9	3	3.33	4	0.11	0	0.33	0	0.33	1
3	Danny	10	3	3.0	0	0.1	0	0.3	0	0.3	0
3	James	1	2	2.0	2	0.0	0	0.0	0	0.0	0
3	James	2	2	2.0	2	0.0	0	0.5	1	0.0	0
3	James	3	2	1.67	1	0.33	1	0.67	1	0.0	0
3	James	4	2	2.5	5	0.25	0	0.5	0	0.0	0
3	James	5	2	3.2	6	0.2	0	0.4	0	0.0	0
3	James	6	2	3.83	7	0.17	0	0.33	0	0.17	1
3	James	7	2	3.43	1	0.14	0	0.29	0	0.29	1
3	James	8	2	3.13	1	0.25	1	0.38	1	0.25	0
3	James	9	2	2.89	1	0.33	1	0.44	1	0.22	0
3	James	10	2	2.7	1	0.3	0	0.4	0	0.2	0
3	John	1	1	11.0	11	0.0	0	0.0	0	0.0	0
3	John	2	1	5.5	0	0.5	1	0.5	1	0.0	0
3	John	3	1	5.67	6	0.33	0	0.33	0	0.0	0
3	John	4	1	5.75	6	0.25	0	0.25	0	0.0	0
3	John	5	1	5.0	2	0.2	0	0.2	0	0.0	0
3	John	6	1	5.0	5	0.17	0	0.17	0	0.17	1
3	John	7	1	4.71	3	0.14	0	0.14	0	0.29	1
3	John	8	1	4.5	3	0.13	0	0.25	1	0.25	0
3	John	9	1	4.22	2	0.11	0	0.22	0	0.33	1
3	John	10	1	4.0	2	0.1	0	0.2	0	0.3	0
3	Manisha	1	7	6.0	6	0.0	0	0.0	0	0.0	0
3	Manisha	2	7	6.0	6	0.0	0	0.0	0	0.0	0
3	Manisha	3	7	7.33	10	0.0	0	0.0	0	0.0	0
3	Manisha	4	7	7.75	9	0.0	0	0.0	0	0.25	1
3	Manisha	5	7	7.2	5	0.0	0	0.0	0	0.4	1
3	Manisha	6	7	6.0	0	0.0	0	0.0	0	0.33	0
3	Manisha	7	7	5.14	0	0.0	0	0.0	0	0.29	0
3	Manisha	8	7	4.5	0	0.0	0	0.0	0	0.25	0
3	Manisha	9	7	4.0	0	0.0	0	0.0	0	0.22	0
3	Manisha	10	7	3.6	0	0.0	0	0.0	0	0.2	0
3	Natasha	1	11	12.0	12	0.0	0	0.0	0	1.0	1
3	Natasha	2	11	6.0	0	0.0	0	0.0	0	0.5	0
3	Natasha	3	11	4.0	0	0.0	0	0.0	0	0.33	0
3	Natasha	4	11	3.0	0	0.0	0	0.0	0	0.25	0
3	Natasha	5	11	2.4	0	0.0	0	0.0	0	0.2	0
3	Natasha	6	11	2.0	0	0.0	0	0.0	0	0.17	0
3	Natasha	7	11	1.71	0	0.0	0	0.0	0	0.14	0
3	Natasha	8	11	1.5	0	0.0	0	0.0	0	0.13	0
3	Natasha	9	11	1.33	0	0.0	0	0.0	0	0.11	0
3	Natasha	10	11	1.2	0	0.0	0	0.0	0	0.1	0
3	Peter	1	10	3.0	3	0.0	0	0.0	0	0.0	0
3	Peter	2	10	7.0	11	0.0	0	0.0	0	0.5	1
3	Peter	3	10	4.67	0	0.0	0	0.0	0	0.33	0
3	Peter	4	10	3.5	0	0.0	0	0.0	0	0.25	0
3	Peter	5	10	2.8	0	0.0	0	0.0	0	0.2	0
3	Peter	6	10	2.33	0	0.0	0	0.0	0	0.17	0
3	Peter	7	10	2.0	0	0.0	0	0.0	0	0.14	0
3	Peter	8	10	1.75	0	0.0	0	0.0	0	0.13	0
3	Peter	9	10	1.56	0	0.0	0	0.0	0	0.11	0
3	Peter	10	10	1.4	0	0.0	0	0.0	0	0.1	0
3	Ryan	1	5	8.0	8	0.0	0	0.0	0	0.0	0
3	Ryan	2	5	4.0	0	0.0	0	0.0	0	0.0	0
3	Ryan	3	5	4.33	5	0.0	0	0.0	0	0.0	0
3	Ryan	4	5	5.0	7	0.0	0	0.0	0	0.25	1
3	Ryan	5	5	5.6	8	0.2	1	0.2	1	0.2	0
3	Ryan	6	5	5.67	6	0.17	0	0.17	0	0.17	0
3	Ryan	7	5	5.71	6	0.14	0	0.14	0	0.29	1
3	Ryan	8	5	5.0	0	0.13	0	0.13	0	0.25	0
3	Ryan	9	5	4.44	0	0.11	0	0.11	0	0.22	0
3	Ryan	10	5	4.0	0	0.1	0	0.1	0	0.2	0
3	Sarah-Jane	1	6	1.0	1	0.0	0	0.0	0	0.0	0
3	Sarah-Jane	2	6	5.5	10	0.0	0	0.0	0	0.0	0
3	Sarah-Jane	3	6	6.33	8	0.0	0	0.0	0	0.0	0
3	Sarah-Jane	4	6	5.75	4	0.0	0	0.0	0	0.0	0
3	Sarah-Jane	5	6	5.4	4	0.0	0	0.0	0	0.2	1
3	Sarah-Jane	6	6	5.17	4	0.0	0	0.0	0	0.33	1
3	Sarah-Jane	7	6	5.43	7	0.0	0	0.0	0	0.43	1
3	Sarah-Jane	8	6	4.75	0	0.0	0	0.0	0	0.38	0
3	Sarah-Jane	9	6	4.22	0	0.0	0	0.0	0	0.33	0
3	Sarah-Jane	10	6	3.8	0	0.0	0	0.0	0	0.3	0
3	Stuart	1	8	9.0	9	0.0	0	0.0	0	1.0	1
3	Stuart	2	8	4.5	0	0.0	0	0.0	0	1.0	1
3	Stuart	3	8	5.33	7	0.0	0	0.33	1	0.67	0
3	Stuart	4	8	6.0	8	0.0	0	0.25	0	0.75	1
3	Stuart	5	8	4.8	0	0.0	0	0.2	0	0.6	0
3	Stuart	6	8	4.0	0	0.0	0	0.17	0	0.5	0
3	Stuart	7	8	3.43	0	0.0	0	0.14	0	0.43	0
3	Stuart	8	8	3.0	0	0.0	0	0.13	0	0.38	0
3	Stuart	9	8	2.67	0	0.0	0	0.11	0	0.33	0
3	Stuart	10	8	2.4	0	0.0	0	0.1	0	0.3	0
3	Victoria	1	9	4.0	4	1.0	1	1.0	1	0.0	0
3	Victoria	2	9	5.5	7	0.5	0	0.5	0	0.5	1
3	Victoria	3	9	5.0	4	0.33	0	0.33	0	0.67	1
3	Victoria	4	9	3.75	0	0.25	0	0.25	0	0.5	0
3	Victoria	5	9	3.0	0	0.2	0	0.2	0	0.4	0
3	Victoria	6	9	2.5	0	0.17	0	0.17	0	0.33	0
3	Victoria	7	9	2.14	0	0.14	0	0.14	0	0.29	0
3	Victoria	8	9	1.88	0	0.13	0	0.13	0	0.25	0
3	Victoria	9	9	1.67	0	0.11	0	0.11	0	0.22	0
3	Victoria	10	9	1.5	0	0.1	0	0.1	0	0.2	0
4	Ali	1	8	11.0	11	0.0	0	0.0	0	1.0	1
4	Ali	2	8	10.0	9	0.0	0	0.0	0	0.5	0
4	Ali	3	8	8.33	5	0.0	0	0.0	0	0.33	0
4	Ali	4	8	8.25	8	0.0	0	0.0	0	0.5	1
4	Ali	5	8	6.6	0	0.0	0	0.0	0	0.4	0
4	Ali	6	8	5.5	0	0.0	0	0.0	0	0.33	0
4	Ali	7	8	4.71	0	0.0	0	0.0	0	0.29	0
4	Ali	8	8	4.13	0	0.0	0	0.0	0	0.25	0
4	Ali	9	8	3.67	0	0.0	0	0.0	0	0.22	0
4	Ali	10	8	3.3	0	0.0	0	0.0	0	0.2	0
4	Beca	1	3	8.0	8	0.0	0	0.0	0	1.0	1
4	Beca	2	3	9.5	11	0.0	0	0.0	0	0.5	0
4	Beca	3	3	9.67	10	0.0	0	0.0	0	0.33	0
4	Beca	4	3	7.75	2	0.0	0	0.0	0	0.25	0
4	Beca	5	3	7.2	5	0.0	0	0.0	0	0.2	0
4	Beca	6	3	7.0	6	0.0	0	0.0	0	0.17	0
4	Beca	7	3	6.14	1	0.0	0	0.14	1	0.14	0
4	Beca	8	3	5.88	4	0.0	0	0.13	0	0.25	1
4	Beca	9	3	5.56	3	0.0	0	0.11	0	0.33	1
4	Beca	10	3	5.0	0	0.0	0	0.1	0	0.3	0
4	Christine	1	4	3.0	3	0.0	0	0.0	0	0.0	0
4	Christine	2	4	3.5	4	0.0	0	0.0	0	0.0	0
4	Christine	3	4	3.67	4	0.33	1	0.33	1	0.0	0
4	Christine	4	4	4.5	7	0.25	0	0.25	0	0.0	0
4	Christine	5	4	3.8	1	0.4	1	0.4	1	0.0	0
4	Christine	6	4	3.83	4	0.33	0	0.33	0	0.0	0
4	Christine	7	4	4.14	6	0.29	0	0.29	0	0.14	1
4	Christine	8	4	4.25	5	0.25	0	0.25	0	0.25	1
4	Christine	9	4	3.78	0	0.22	0	0.22	0	0.22	0
4	Christine	10	4	3.4	0	0.2	0	0.2	0	0.2	0
4	Deborah	1	9	9.0	9	0.0	0	0.0	0	0.0	0
4	Deborah	2	9	8.5	8	0.0	0	0.0	0	0.0	0
4	Deborah	3	9	8.67	9	0.0	0	0.0	0	0.33	1
4	Deborah	4	9	6.5	0	0.0	0	0.0	0	0.25	0
4	Deborah	5	9	5.2	0	0.0	0	0.0	0	0.2	0
4	Deborah	6	9	4.33	0	0.0	0	0.0	0	0.17	0
4	Deborah	7	9	3.71	0	0.0	0	0.0	0	0.14	0
4	Deborah	8	9	3.25	0	0.0	0	0.0	0	0.13	0
4	Deborah	9	9	2.89	0	0.0	0	0.0	0	0.11	0
4	Deborah	10	9	2.6	0	0.0	0	0.0	0	0.1	0
4	Frances	1	1	7.0	7	0.0	0	1.0	1	0.0	0
4	Frances	2	1	4.5	2	0.0	0	0.5	0	0.0	0
4	Frances	3	1	5.67	8	0.0	0	0.67	1	0.0	0
4	Frances	4	1	4.5	1	0.0	0	0.5	0	0.0	0
4	Frances	5	1	4.2	3	0.0	0	0.4	0	0.0	0
4	Frances	6	1	3.83	2	0.0	0	0.5	1	0.0	0
4	Frances	7	1	4.0	5	0.14	1	0.57	1	0.0	0
4	Frances	8	1	3.88	3	0.13	0	0.5	0	0.13	1
4	Frances	9	1	3.44	0	0.11	0	0.56	1	0.11	0
4	Frances	10	1	3.4	3	0.1	0	0.5	0	0.1	0
4	Glenn	1	5	4.0	4	0.0	0	0.0	0	0.0	0
4	Glenn	2	5	5.5	7	0.0	0	0.0	0	0.0	0
4	Glenn	3	5	4.0	1	0.0	0	0.0	0	0.0	0
4	Glenn	4	5	5.25	9	0.0	0	0.0	0	0.25	1
4	Glenn	5	5	4.6	2	0.0	0	0.2	1	0.2	0
4	Glenn	6	5	4.67	5	0.0	0	0.17	0	0.33	1
4	Glenn	7	5	4.43	3	0.0	0	0.14	0	0.43	1
4	Glenn	8	5	3.88	0	0.0	0	0.13	0	0.38	0
4	Glenn	9	5	3.44	0	0.0	0	0.11	0	0.33	0
4	Glenn	10	5	3.1	0	0.0	0	0.1	0	0.3	0
4	Howard	1	6	6.0	6	0.0	0	1.0	1	0.0	0
4	Howard	2	6	8.0	10	0.0	0	0.5	0	0.0	0
4	Howard	3	6	7.67	7	0.0	0	0.33	0	0.33	1
4	Howard	4	6	7.0	5	0.0	0	0.25	0	0.25	0
4	Howard	5	6	7.2	8	0.0	0	0.2	0	0.2	0
4	Howard	6	6	7.17	7	0.0	0	0.17	0	0.33	1
4	Howard	7	6	6.14	0	0.0	0	0.14	0	0.29	0
4	Howard	8	6	5.38	0	0.0	0	0.13	0	0.25	0
4	Howard	9	6	4.78	0	0.0	0	0.11	0	0.22	0
4	Howard	10	6	4.3	0	0.0	0	0.1	0	0.2	0
4	Kimberley	1	2	10.0	10	0.0	0	0.0	0	0.0	0
4	Kimberley	2	2	5.5	1	0.0	0	0.5	1	0.0	0
4	Kimberley	3	2	5.67	6	0.0	0	0.33	0	0.0	0
4	Kimberley	4	2	5.25	4	0.25	1	0.5	1	0.0	0
4	Kimberley	5	2	5.6	7	0.2	0	0.4	0	0.2	1
4	Kimberley	6	2	5.17	3	0.17	0	0.33	0	0.17	0
4	Kimberley	7	2	5.0	4	0.14	0	0.29	0	0.14	0
4	Kimberley	8	2	4.63	2	0.13	0	0.38	1	0.13	0
4	Kimberley	9	2	4.22	1	0.22	1	0.44	1	0.11	0
4	Kimberley	10	2	3.9	1	0.2	0	0.4	0	0.1	0
4	Lucy	1	11	2.0	2	0.0	0	0.0	0	0.0	0
4	Lucy	2	11	7.0	12	0.0	0	0.0	0	0.5	1
4	Lucy	3	11	4.67	0	0.0	0	0.0	0	0.33	0
4	Lucy	4	11	3.5	0	0.0	0	0.0	0	0.25	0
4	Lucy	5	11	2.8	0	0.0	0	0.0	0	0.2	0
4	Lucy	6	11	2.33	0	0.0	0	0.0	0	0.17	0
4	Lucy	7	11	2.0	0	0.0	0	0.0	0	0.14	0
4	Lucy	8	11	1.75	0	0.0	0	0.0	0	0.13	0
4	Lucy	9	11	1.56	0	0.0	0	0.0	0	0.11	0
4	Lucy	10	11	1.4	0	0.0	0	0.0	0	0.1	0
4	Mark	1	10	5.0	5	0.0	0	0.0	0	0.0	0
4	Mark	2	10	5.5	6	0.0	0	0.0	0	0.5	1
4	Mark	3	10	7.33	11	0.0	0	0.0	0	0.67	1
4	Mark	4	10	5.5	0	0.0	0	0.0	0	0.5	0
4	Mark	5	10	4.4	0	0.0	0	0.0	0	0.4	0
4	Mark	6	10	3.67	0	0.0	0	0.0	0	0.33	0
4	Mark	7	10	3.14	0	0.0	0	0.0	0	0.29	0
4	Mark	8	10	2.75	0	0.0	0	0.0	0	0.25	0
4	Mark	9	10	2.44	0	0.0	0	0.0	0	0.22	0
4	Mark	10	10	2.2	0	0.0	0	0.0	0	0.2	0
4	Robert	1	7	1.0	1	1.0	1	1.0	1	0.0	0
4	Robert	2	7	3.0	5	0.5	0	0.5	0	0.5	1
4	Robert	3	7	2.67	2	0.33	0	0.33	0	0.33	0
4	Robert	4	7	2.75	3	0.25	0	0.25	0	0.5	1
4	Robert	5	7	3.0	4	0.2	0	0.2	0	0.6	1
4	Robert	6	7	2.5	0	0.17	0	0.17	0	0.5	0
4	Robert	7	7	2.14	0	0.14	0	0.14	0	0.43	0
4	Robert	8	7	1.88	0	0.13	0	0.13	0	0.38	0
4	Robert	9	7	1.67	0	0.11	0	0.11	0	0.33	0
4	Robert	10	7	1.5	0	0.1	0	0.1	0	0.3	0
4	Ruby	1	2	12.0	12	0.0	0	0.0	0	1.0	1
4	Ruby	2	2	7.5	3	0.5	1	0.5	1	0.5	0
4	Ruby	3	2	6.0	3	0.33	0	0.67	1	0.33	0
4	Ruby	4	2	6.0	6	0.25	0	0.75	1	0.25	0
4	Ruby	5	2	6.0	6	0.2	0	0.6	0	0.4	1
4	Ruby	6	2	5.17	1	0.33	1	0.67	1	0.33	0
4	Ruby	7	2	4.71	2	0.29	0	0.57	0	0.29	0
4	Ruby	8	2	4.25	1	0.38	1	0.63	1	0.25	0
4	Ruby	9	2	4.22	4	0.33	0	0.56	0	0.33	1
4	Ruby	10	2	4.0	2	0.3	0	0.5	0	0.3	0
4	Toby	1	12	13.0	13	0.0	0	0.0	0	1.0	1
4	Toby	2	12	6.5	0	0.0	0	0.0	0	0.5	0
4	Toby	3	12	4.33	0	0.0	0	0.0	0	0.33	0
4	Toby	4	12	3.25	0	0.0	0	0.0	0	0.25	0
4	Toby	5	12	2.6	0	0.0	0	0.0	0	0.2	0
4	Toby	6	12	2.17	0	0.0	0	0.0	0	0.17	0
4	Toby	7	12	1.86	0	0.0	0	0.0	0	0.14	0
